Symbol  ,Date  ,Expiry_Date,Option_Type,Strike_Price,Option_Close, Nifty_Close
NIFTY,04-Aug-25,28-Dec-27,call,24000,3778.95,24722.75
NIFTY,04-Aug-25,28-Dec-27,call,28000,2639.2,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,28000,2596.45,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,25000,3545.15,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,26000,3200.9,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,31000,1955.45,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,30000,2278.45,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,24000,3918.85,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,21000,5226.55,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,27000,2885.15,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,29000,2333.25,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,23000,4323.1,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,20000,5724.65,24722.75
NIFTY,04-Aug-25,27-Jun-28,call,22000,4759.5,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,25000,5350.4,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,21000,7512.5,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,29000,3645.75,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,31000,2968.35,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,22000,6932.45,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,27000,4437.95,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,20000,8115.5,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,26000,4879.7,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,24000,5850.3,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,30000,3293.05,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,23000,6377.6,24722.75
NIFTY,04-Aug-25,26-Dec-28,call,28000,2864,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,23000,8636,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,31000,4882.55,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,30000,5268.4,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,29000,5677.9,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,20000,10410,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,24000,8085.35,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,28000,6112.6,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,26000,7052.2,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,25000,7557.7,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,22000,9207.9,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,27000,6570.4,24722.75
NIFTY,04-Aug-25,26-Jun-29,call,21000,9799.75,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,29000,5305.8,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,26000,6686.95,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,22000,8865.25,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,27000,6201.65,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,31000,4512.25,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,30000,4896.55,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,20000,10081.1,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,25000,7196.25,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,23000,8286.75,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,21000,9463.95,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,28000,5741.5,24722.75
NIFTY,04-Aug-25,24-Dec-29,call,24000,7730,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,31000,5167.8,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,21000,10421.65,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,29000,6019.2,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,30000,5580.35,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,20000,11072.4,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,28000,6483,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,25000,8027,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,26000,7487.55,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,22000,9790.15,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,23000,9179.65,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,27000,6972.5,24722.75
NIFTY,04-Aug-25,25-Jun-30,call,24000,8591.55,24722.75
NIFTY,05-Aug-25,07-Aug-25,call,23850,805,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25250,2.05,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23700,956.3,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23550,1297.1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25150,3.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26600,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24550,150.6,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,22950,1674.05,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25700,0.65,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26700,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26150,0.45,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23250,1511.6,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24050,606.75,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25900,0.55,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23050,1580.65,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24300,362.95,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23350,1308.2,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24750,50.95,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24400,272,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24800,36.8,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26650,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25300,1.7,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25750,0.7,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26900,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23450,1215.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25450,1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23300,1303.65,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23000,1656.1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26200,0.45,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23650,1011,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25950,0.5,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24000,648.75,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23150,1569.55,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24350,314.95,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27000,0.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25650,0.75,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26850,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25800,0.65,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26450,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25100,4.5,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26100,0.5,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26950,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24650,91.1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26050,0.5,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24950,12.9,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27250,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23900,750.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23750,912.2,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27050,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25050,6.3,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24200,458,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24450,226.15,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,22850,2696,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25000,8.95,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24250,411.55,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27200,0.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25600,0.85,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26800,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26350,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27100,0.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23500,1133.35,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23100,1800,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24500,188.2,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23950,704,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24600,117.5,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25550,0.85,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23400,1264.1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25850,0.6,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26550,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24900,18.1,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26000,0.55,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25400,1.2,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25500,0.95,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24150,511,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23800,860.2,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25200,2.55,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,27150,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26250,0.45,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26500,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23200,1401,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24100,553.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24700,68.8,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,24850,25.85,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,22900,2647.15,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,23600,1029.75,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26400,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26750,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,26300,0.4,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,22800,1889.15,24649.55
NIFTY,05-Aug-25,07-Aug-25,call,25350,1.35,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24350,382.85,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26650,1.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23350,1331,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25750,2.95,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23600,1030,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,22900,1751.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26400,1.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23900,752.6,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23700,975.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26550,1.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26300,1.2,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24050,633.75,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25250,17.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24850,90.65,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23050,1642.8,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23800,883.9,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26850,1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24650,178.35,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23100,1668.55,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25600,4.45,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25550,5.35,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24300,421.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26750,1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23500,1164.85,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26100,1.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25100,33.35,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26450,1.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25400,9.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25800,2.6,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26600,1.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26900,1.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26050,1.6,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24200,501.6,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,27000,0.95,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25300,13.95,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26000,1.8,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26800,1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23750,910.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23400,1191.15,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24250,463.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23450,1235,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25150,26.5,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23150,1500.5,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24100,594.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25000,50.85,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23000,1674.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25700,3.2,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24950,62.2,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24400,342.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25450,7.5,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23200,1445,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26950,1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24000,678.5,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23550,1050.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25500,6.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26200,1.3,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,27100,0.95,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25950,1.9,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,22950,1683.95,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24700,152.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24600,204.85,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24900,75.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25850,2.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25650,3.8,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24800,109.15,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26500,1.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26350,1.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23950,734.2,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24450,307.9,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26150,1.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,22800,1814.75,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25050,41.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24550,236.4,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24500,268.65,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23250,1343.05,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24750,129.25,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25200,21.75,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23300,1390,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25900,2.1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23650,962.3,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,22850,1800.65,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26700,1,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,25350,11.2,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,23850,772.55,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,24150,547.5,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,26250,1.3,24649.55
NIFTY,05-Aug-25,14-Aug-25,call,27050,1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23500,1295,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26150,4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23150,2117.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26650,2.6,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24100,643,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23300,1976.5,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23900,1438.25,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23650,1656.25,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25300,35.2,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25000,93.1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23250,2023.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25700,324,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26050,216.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24450,358.45,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26450,2.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24550,297.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25600,13.1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24050,1312.85,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25250,40.3,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24300,468.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23050,2213.05,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23550,1746.2,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26850,2.5,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26700,2.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23400,1883.55,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24750,188.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23100,2165.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24350,430.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,22900,2357.2,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26250,3.45,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24000,733.1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25450,421.85,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23750,1567.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25900,258.55,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23350,1929.9,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23600,1701.05,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26350,2.9,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24650,239.45,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26100,4.15,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25400,443.65,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24250,519.05,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25050,81.1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26600,2.5,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23700,1611.85,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25150,57.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26550,2.7,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26750,2.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24200,555.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25500,18.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25100,69.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25800,7.6,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25650,342.15,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24500,331.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26400,3,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25350,30.15,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24800,166.25,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23950,1395.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23850,1481,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26950,1.65,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25550,380.5,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23800,1524.2,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24150,1231.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25850,6.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23450,1309.55,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25950,243.9,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26000,5.1,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,22800,2454,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26800,2.4,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24850,145.35,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24400,394.55,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24950,110.2,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,22850,2405.55,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26500,2.8,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24700,213.9,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26200,3.75,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26300,3.25,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23200,2070.5,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25200,49.9,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,23000,2260.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,22950,1650,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,26900,1.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24900,127.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,24600,266.95,24649.55
NIFTY,05-Aug-25,21-Aug-25,call,25750,8.8,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26150,8.5,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27000,3.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23300,1415.9,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24800,218.45,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,22800,1892.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23550,1116.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26100,9,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25300,62.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25200,82.15,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27300,3.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26700,3.6,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24450,424.25,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24500,386.3,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24250,576.95,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26050,9.7,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27100,2.95,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24750,243.25,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26600,4.05,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26400,5.7,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23700,1008,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24650,297.35,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24950,157.55,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25700,20.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25400,47.05,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23850,910,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23250,1472.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24700,268.55,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26500,4.85,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24300,531.5,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23500,1230.25,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24000,773.95,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26000,10.95,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25550,31.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26450,5.45,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23950,785,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27050,3.15,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25450,40.35,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26350,6.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27250,3.5,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23150,2235,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,27350,3.15,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25750,18.25,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24100,694.45,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26550,4.65,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24200,605.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23900,847.95,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25250,72.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23650,1080,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25000,139.5,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23750,999.65,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23000,1712.1,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25600,26.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25950,11.6,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23100,1697.4,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24050,685.3,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23200,1494,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26300,6.25,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25650,23.65,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,25500,35.45,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26250,6.9,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,23350,1389.3,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,26800,3.8,24649.55
NIFTY,05-Aug-25,28-Aug-25,call,24600,324,24649.55
